pedido_id,data_pedido,cliente_id,produto_id,produto,categoria,marca,quantidade,preco_unitario,desconto,frete,valor_total,canal_venda,forma_pagamento,cidade,estado,status_pedido
2798,2025-03-06,1424,104,Teclado Mecânico K80,Periféricos,ClickGo,1,342.53,17.13,31.46,356.86,Site,Cartão de Crédito,São Paulo,SP,Entregue
2799,2025-11-02,1339,103,Mouse Sem Fio X1,Periféricos,ClickGo,4,125.72,0.0,12.22,515.1,Marketplace,Cartão de Crédito,Curitiba,PR,Faturado
2800,2025-04-14,1372,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1860.62,0.0,29.84,1890.46,App,Cartão de Crédito,Rio de Janeiro,RJ,Faturado
2801,2025-03-13,1353,106,Monitor 27 QHD,Monitores,ViewTop,3,1560.87,234.13,48.0,4496.48,Site,Cartão de Crédito,Curitiba,PR,Entregue
2802,2025-08-27,1192,108,Caixa de Som Mini,Áudio,SoundBit,1,178.81,0.0,32.16,210.97,Site,Boleto,Salvador,BA,Entregue
2803,2025-03-13,1392,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,120.47,0.0,16.53,137.0,Site,Cartão de Crédito,Salvador,BA,Faturado
2804,2025-03-03,1223,102,Notebook Air 13,Notebook,TechMax,3,3548.13,0.0,44.45,10688.84,Site,Boleto,Rio de Janeiro,RJ,Faturado
2805,2025-01-29,1081,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,123.29,12.33,8.3,242.55,App,Boleto,Curitiba,PR,Entregue
2806,2025-04-16,1218,111,Tablet T10,Tablet,MobiOne,1,1542.26,0.0,14.55,1556.81,Site,Boleto,Florianópolis,SC,Entregue
2807,2025-11-17,1311,108,Caixa de Som Mini,Áudio,SoundBit,2,207.2,0.0,30.3,444.7,Site,Boleto,Curitiba,PR,Entregue
2808,2025-08-01,1193,101,Notebook Pro 14,Notebook,TechMax,3,4283.85,385.55,18.94,12484.94,App,Pix,Belo Horizonte,MG,Entregue
2809,2025-10-28,1028,102,Notebook Air 13,Notebook,TechMax,1,3755.35,0.0,22.54,3777.89,Site,Boleto,Florianópolis,SC,Entregue
2810,2025-05-26,1246,112,Webcam HD Pro,Acessórios,VisionCam,1,254.73,7.64,38.58,285.67,Marketplace,Boleto,Goiânia,GO,Cancelado
2811,2025-10-27,1093,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1764.67,52.94,13.66,1725.39,App,Cartão de Crédito,Rio de Janeiro,RJ,Cancelado
2812,2025-09-19,1440,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,119.72,0.0,15.88,135.6,App,Boleto,Belo Horizonte,MG,Cancelado
2813,2025-01-13,1269,102,Notebook Air 13,Notebook,TechMax,1,3402.86,0.0,39.29,3442.15,App,Cartão de Crédito,Belo Horizonte,MG,Entregue
2814,2025-03-26,1070,105,Monitor 24 Full HD,Monitores,ViewTop,2,981.44,0.0,0.99,1963.87,Site,Cartão de Crédito,Curitiba,PR,Cancelado
2815,2025-10-05,1412,107,Headset Gamer H7,Áudio,SoundBit,1,289.25,0.0,11.76,301.01,Site,Boleto,Recife,PE,Entregue
2816,2025-08-23,1227,111,Tablet T10,Tablet,MobiOne,1,1439.32,115.15,43.58,1367.75,Site,Pix,Campinas,SP,Cancelado
2817,2025-05-19,1236,112,Webcam HD Pro,Acessórios,VisionCam,1,247.97,0.0,35.6,283.57,Site,Boleto,Goiânia,GO,Entregue
2818,2025-08-24,1392,105,Monitor 24 Full HD,Monitores,ViewTop,1,926.98,74.16,4.41,857.23,Site,Cartão de Crédito,Porto Alegre,RS,Faturado
2819,2025-04-04,1166,111,Tablet T10,Tablet,MobiOne,1,1276.28,0.0,17.98,1294.26,Site,Boleto,São Paulo,SP,Faturado
2820,2025-12-05,1353,111,Tablet T10,Tablet,MobiOne,1,1400.77,42.02,30.52,1389.27,Site,Pix,Florianópolis,SC,Faturado
2821,2025-01-01,1404,102,Notebook Air 13,Notebook,TechMax,2,3593.1,215.59,2.42,6973.03,App,Boleto,Recife,PE,Faturado
2822,2025-02-27,1161,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1863.28,149.06,21.48,1735.7,Marketplace,Boleto,São Paulo,SP,Entregue
2823,2025-08-05,1134,102,Notebook Air 13,Notebook,TechMax,2,3719.49,223.17,33.29,7249.1,Site,Cartão de Crédito,Goiânia,GO,Entregue
2824,2025-09-01,1252,109,Smartphone S12,Smartphone,MobiOne,4,2376.55,475.31,8.19,9039.08,App,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
2825,2025-09-24,1319,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,113.92,0.0,32.81,260.65,Site,Pix,Rio de Janeiro,RJ,Cancelado
2826,2025-02-22,1223,107,Headset Gamer H7,Áudio,SoundBit,1,284.75,14.24,28.79,299.3,Marketplace,Cartão de Crédito,Recife,PE,Cancelado
2827,2025-10-13,1339,101,Notebook Pro 14,Notebook,TechMax,1,4110.76,0.0,40.95,4151.71,Marketplace,Cartão de Crédito,Florianópolis,SC,Faturado
2828,2025-11-13,1186,107,Headset Gamer H7,Áudio,SoundBit,2,278.16,44.51,3.87,515.68,App,Boleto,Porto Alegre,RS,Faturado
2829,2025-01-13,1194,105,Monitor 24 Full HD,Monitores,ViewTop,1,1002.94,30.09,0.22,973.07,App,Cartão de Crédito,Goiânia,GO,Entregue
2830,2025-03-23,1262,104,Teclado Mecânico K80,Periféricos,ClickGo,1,354.5,0.0,20.83,375.33,Site,Pix,Salvador,BA,Entregue
2831,2025-04-18,1421,106,Monitor 27 QHD,Monitores,ViewTop,2,1658.27,0.0,21.31,3337.85,Site,Boleto,São Paulo,SP,Entregue
2832,2025-01-23,1028,107,Headset Gamer H7,Áudio,SoundBit,1,277.0,13.85,35.21,298.36,Marketplace,Cartão de Crédito,São Paulo,SP,Entregue
2833,2025-12-24,1182,104,Teclado Mecânico K80,Periféricos,ClickGo,4,373.41,119.49,47.69,1421.84,Site,Boleto,Salvador,BA,Cancelado
2834,2025-03-31,1034,111,Tablet T10,Tablet,MobiOne,1,1425.07,0.0,48.6,1473.67,Site,Pix,Goiânia,GO,Entregue
2835,2025-11-12,1428,101,Notebook Pro 14,Notebook,TechMax,3,3896.24,350.66,43.54,11381.6,App,Cartão de Crédito,Campinas,SP,Entregue
2836,2025-10-13,1321,109,Smartphone S12,Smartphone,MobiOne,1,2344.19,0.0,17.65,2361.84,App,Pix,Goiânia,GO,Entregue
2837,2025-05-14,1128,111,Tablet T10,Tablet,MobiOne,4,1386.2,0.0,12.48,5557.28,App,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
2838,2025-06-07,1138,107,Headset Gamer H7,Áudio,SoundBit,1,287.16,8.61,17.49,296.04,Site,Cartão de Crédito,Belo Horizonte,MG,Entregue
2839,2025-06-13,1317,111,Tablet T10,Tablet,MobiOne,1,1559.04,0.0,7.09,1566.13,App,Pix,Campinas,SP,Entregue
2840,2025-12-10,1153,112,Webcam HD Pro,Acessórios,VisionCam,2,252.04,0.0,21.69,525.77,Site,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
2841,2025-06-17,1370,104,Teclado Mecânico K80,Periféricos,ClickGo,1,406.15,0.0,34.39,440.54,App,Boleto,Salvador,BA,Entregue
2842,2025-05-11,1399,107,Headset Gamer H7,Áudio,SoundBit,1,268.66,0.0,21.73,290.39,Marketplace,Cartão de Crédito,Belo Horizonte,MG,Entregue
2843,2025-09-20,1324,108,Caixa de Som Mini,Áudio,SoundBit,3,204.34,49.04,7.82,571.8,Marketplace,Cartão de Crédito,São Paulo,SP,Entregue
2844,2025-08-19,1096,106,Monitor 27 QHD,Monitores,ViewTop,2,1749.99,280.0,29.91,3249.89,Marketplace,Cartão de Crédito,Porto Alegre,RS,Faturado
2845,2025-01-28,1350,112,Webcam HD Pro,Acessórios,VisionCam,2,252.81,40.45,18.97,484.14,Site,Pix,Porto Alegre,RS,Cancelado
2846,2025-05-04,1194,104,Teclado Mecânico K80,Periféricos,ClickGo,1,372.97,29.84,16.88,360.01,Marketplace,Pix,São Paulo,SP,Entregue
2847,2025-02-16,1375,105,Monitor 24 Full HD,Monitores,ViewTop,1,915.9,27.48,49.78,938.2,Site,Pix,Curitiba,PR,Entregue
2848,2025-06-06,1170,104,Teclado Mecânico K80,Periféricos,ClickGo,1,353.97,0.0,8.9,362.87,App,Cartão de Crédito,Goiânia,GO,Entregue
2849,2025-01-10,1020,108,Caixa de Som Mini,Áudio,SoundBit,1,197.09,0.0,39.35,236.44,Marketplace,Boleto,Florianópolis,SC,Entregue
2850,2025-01-21,1105,111,Tablet T10,Tablet,MobiOne,2,1402.96,224.47,43.02,2624.47,Site,Cartão de Crédito,São Paulo,SP,Entregue
2851,2025-01-05,1162,106,Monitor 27 QHD,Monitores,ViewTop,2,1614.34,96.86,44.57,3176.39,App,Cartão de Crédito,Belo Horizonte,MG,Cancelado
2852,2025-05-29,1047,107,Headset Gamer H7,Áudio,SoundBit,1,268.65,0.0,40.39,309.04,Site,Boleto,Belo Horizonte,MG,Faturado
2853,2025-09-06,1279,110,Smartphone S12 Lite,Smartphone,MobiOne,4,1732.85,0.0,16.62,6948.02,Site,Boleto,Recife,PE,Faturado
2854,2025-07-04,1253,104,Teclado Mecânico K80,Periféricos,ClickGo,1,351.13,0.0,48.37,399.5,Site,Cartão de Crédito,Belo Horizonte,MG,Entregue
2855,2025-07-29,1209,107,Headset Gamer H7,Áudio,SoundBit,1,274.42,0.0,19.73,294.15,Site,Boleto,Porto Alegre,RS,Faturado
2856,2025-02-09,1200,102,Notebook Air 13,Notebook,TechMax,4,3519.6,422.35,29.47,13685.52,Site,Pix,Campinas,SP,Entregue
2857,2025-07-12,1095,109,Smartphone S12,Smartphone,MobiOne,1,2448.32,73.45,47.42,2422.29,Site,Cartão de Crédito,Salvador,BA,Faturado
2858,2025-08-16,1399,101,Notebook Pro 14,Notebook,TechMax,1,4100.39,123.01,14.73,3992.11,Marketplace,Cartão de Crédito,Florianópolis,SC,Entregue
2859,2025-04-01,1353,109,Smartphone S12,Smartphone,MobiOne,1,2464.94,0.0,7.85,2472.79,Marketplace,Pix,Rio de Janeiro,RJ,Entregue
2860,2025-02-07,1422,108,Caixa de Som Mini,Áudio,SoundBit,2,198.47,31.76,9.35,374.53,App,Cartão de Crédito,Recife,PE,Entregue
2861,2025-02-07,1349,112,Webcam HD Pro,Acessórios,VisionCam,1,281.79,14.09,38.97,306.67,Site,Pix,Salvador,BA,Cancelado
2862,2025-02-12,1030,106,Monitor 27 QHD,Monitores,ViewTop,2,1638.62,163.86,16.15,3129.53,Site,Pix,Florianópolis,SC,Entregue
2863,2025-06-22,1328,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1756.78,52.7,7.62,1711.7,App,Pix,Campinas,SP,Cancelado
2864,2025-06-06,1119,102,Notebook Air 13,Notebook,TechMax,2,3787.51,0.0,33.45,7608.47,Marketplace,Boleto,Goiânia,GO,Entregue
2865,2025-10-19,1072,108,Caixa de Som Mini,Áudio,SoundBit,1,187.66,0.0,24.99,212.65,Marketplace,Cartão de Crédito,Porto Alegre,RS,Cancelado
2866,2025-08-18,1309,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,124.41,6.22,34.62,152.81,App,Cartão de Crédito,Rio de Janeiro,RJ,Cancelado
2867,2025-04-30,1172,102,Notebook Air 13,Notebook,TechMax,4,3328.94,1065.26,35.73,12286.23,Marketplace,Pix,Belo Horizonte,MG,Entregue
2868,2025-01-25,1357,102,Notebook Air 13,Notebook,TechMax,2,3814.0,610.24,23.75,7041.51,App,Boleto,Campinas,SP,Faturado
2869,2025-11-29,1425,105,Monitor 24 Full HD,Monitores,ViewTop,3,1011.13,0.0,40.64,3074.03,Marketplace,Boleto,Rio de Janeiro,RJ,Faturado
2870,2025-05-17,1203,101,Notebook Pro 14,Notebook,TechMax,1,4124.29,329.94,18.48,3812.83,Marketplace,Pix,Porto Alegre,RS,Entregue
2871,2025-06-16,1383,112,Webcam HD Pro,Acessórios,VisionCam,1,244.08,12.2,48.6,280.48,Site,Pix,São Paulo,SP,Faturado
2872,2025-04-21,1267,101,Notebook Pro 14,Notebook,TechMax,1,3703.32,296.27,34.73,3441.78,Site,Pix,São Paulo,SP,Faturado
2873,2025-07-03,1198,107,Headset Gamer H7,Áudio,SoundBit,1,278.75,22.3,42.57,299.02,Site,Boleto,Salvador,BA,Faturado
2874,2025-11-03,1052,108,Caixa de Som Mini,Áudio,SoundBit,2,184.05,0.0,6.6,374.7,Site,Cartão de Crédito,Campinas,SP,Entregue
2875,2025-10-10,1419,105,Monitor 24 Full HD,Monitores,ViewTop,2,1022.9,163.66,2.5,1884.64,Marketplace,Boleto,Porto Alegre,RS,Faturado
2876,2025-01-07,1056,109,Smartphone S12,Smartphone,MobiOne,3,2390.21,215.12,36.66,6992.17,Marketplace,Boleto,Rio de Janeiro,RJ,Cancelado
2877,2025-07-05,1108,108,Caixa de Som Mini,Áudio,SoundBit,1,182.87,14.63,30.27,198.51,App,Pix,Salvador,BA,Cancelado
2878,2025-01-13,1156,105,Monitor 24 Full HD,Monitores,ViewTop,1,1018.84,0.0,40.65,1059.49,App,Cartão de Crédito,São Paulo,SP,Entregue
2879,2025-05-24,1153,109,Smartphone S12,Smartphone,MobiOne,1,2264.17,67.93,39.76,2236.0,Site,Pix,Recife,PE,Entregue
2880,2025-12-01,1024,111,Tablet T10,Tablet,MobiOne,1,1392.33,69.62,35.48,1358.19,Site,Cartão de Crédito,Goiânia,GO,Entregue
2881,2025-02-28,1053,111,Tablet T10,Tablet,MobiOne,1,1571.55,125.72,14.87,1460.7,App,Pix,Porto Alegre,RS,Faturado
2882,2025-08-31,1189,108,Caixa de Som Mini,Áudio,SoundBit,1,190.61,15.25,1.86,177.22,App,Boleto,São Paulo,SP,Cancelado
2883,2025-08-21,1294,112,Webcam HD Pro,Acessórios,VisionCam,2,260.71,15.64,38.25,544.03,Site,Cartão de Crédito,Campinas,SP,Entregue
2884,2025-07-27,1414,112,Webcam HD Pro,Acessórios,VisionCam,2,250.34,40.05,25.59,486.22,Site,Pix,Recife,PE,Cancelado
2885,2025-03-04,1294,110,Smartphone S12 Lite,Smartphone,MobiOne,3,1784.75,0.0,27.75,5382.0,Marketplace,Boleto,Florianópolis,SC,Cancelado
2886,2025-06-16,1268,105,Monitor 24 Full HD,Monitores,ViewTop,4,974.96,194.99,22.08,3726.93,Marketplace,Cartão de Crédito,Goiânia,GO,Faturado
2887,2025-06-22,1128,109,Smartphone S12,Smartphone,MobiOne,3,2253.84,0.0,27.16,6788.68,Site,Pix,Porto Alegre,RS,Cancelado
2888,2025-05-14,1396,110,Smartphone S12 Lite,Smartphone,MobiOne,2,1685.78,0.0,46.97,3418.53,App,Pix,Campinas,SP,Faturado
2889,2025-01-12,1098,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1800.38,0.0,29.07,1829.45,Site,Cartão de Crédito,Florianópolis,SC,Entregue
2890,2025-08-01,1207,104,Teclado Mecânico K80,Periféricos,ClickGo,1,347.68,0.0,44.52,392.2,App,Boleto,Curitiba,PR,Entregue
2891,2025-04-22,1243,101,Notebook Pro 14,Notebook,TechMax,1,4218.65,0.0,2.7,4221.35,Site,Pix,Salvador,BA,Cancelado
2892,2025-05-25,1016,111,Tablet T10,Tablet,MobiOne,4,1410.21,451.27,21.35,5210.92,App,Pix,Campinas,SP,Entregue
2893,2025-09-01,1371,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,127.36,7.64,30.56,277.64,Site,Boleto,Belo Horizonte,MG,Cancelado
2894,2025-11-10,1186,110,Smartphone S12 Lite,Smartphone,MobiOne,2,1821.67,0.0,38.29,3681.63,App,Cartão de Crédito,Belo Horizonte,MG,Cancelado
2895,2025-11-07,1424,109,Smartphone S12,Smartphone,MobiOne,1,2466.14,0.0,14.8,2480.94,Site,Pix,Rio de Janeiro,RJ,Entregue
2896,2025-11-14,1313,107,Headset Gamer H7,Áudio,SoundBit,1,278.46,22.28,20.05,276.23,Marketplace,Pix,Campinas,SP,Cancelado
2897,2025-01-27,1303,101,Notebook Pro 14,Notebook,TechMax,1,4273.21,128.2,25.44,4170.45,Marketplace,Boleto,Goiânia,GO,Entregue
2898,2025-12-14,1048,111,Tablet T10,Tablet,MobiOne,3,1386.99,332.88,42.83,3870.92,App,Pix,Rio de Janeiro,RJ,Entregue
2899,2025-10-21,1323,110,Smartphone S12 Lite,Smartphone,MobiOne,2,1623.21,0.0,9.5,3255.92,Site,Cartão de Crédito,Salvador,BA,Entregue
2900,2025-07-10,1051,101,Notebook Pro 14,Notebook,TechMax,4,4365.5,1396.96,2.32,16067.36,App,Boleto,Goiânia,GO,Entregue
2901,2025-09-08,1173,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,124.48,0.0,17.14,266.1,Site,Pix,Belo Horizonte,MG,Cancelado
2902,2025-10-04,1077,104,Teclado Mecânico K80,Periféricos,ClickGo,3,347.99,83.52,9.58,970.03,Site,Boleto,Curitiba,PR,Cancelado
2903,2025-02-17,1438,105,Monitor 24 Full HD,Monitores,ViewTop,2,961.49,57.69,45.0,1910.29,Site,Cartão de Crédito,Goiânia,GO,Faturado
2904,2025-06-10,1342,108,Caixa de Som Mini,Áudio,SoundBit,1,173.84,13.91,41.1,201.03,App,Pix,Belo Horizonte,MG,Faturado
2905,2025-02-14,1029,110,Smartphone S12 Lite,Smartphone,MobiOne,3,1865.01,0.0,27.64,5622.67,Site,Pix,Salvador,BA,Faturado
2906,2025-02-07,1343,109,Smartphone S12,Smartphone,MobiOne,1,2369.1,118.46,16.05,2266.69,Site,Boleto,Belo Horizonte,MG,Faturado
2907,2025-06-28,1193,106,Monitor 27 QHD,Monitores,ViewTop,1,1684.67,134.77,38.76,1588.66,App,Cartão de Crédito,São Paulo,SP,Faturado
2908,2025-07-20,1323,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1762.62,88.13,20.42,1694.91,App,Cartão de Crédito,Curitiba,PR,Entregue
2909,2025-12-22,1209,112,Webcam HD Pro,Acessórios,VisionCam,1,265.57,7.97,9.18,266.78,Site,Boleto,Porto Alegre,RS,Entregue
2910,2025-11-24,1322,109,Smartphone S12,Smartphone,MobiOne,4,2492.46,0.0,2.83,9972.67,Site,Cartão de Crédito,Belo Horizonte,MG,Entregue
2911,2025-02-19,1139,112,Webcam HD Pro,Acessórios,VisionCam,1,252.66,20.21,16.74,249.19,Site,Pix,Porto Alegre,RS,Entregue
2912,2025-12-17,1084,108,Caixa de Som Mini,Áudio,SoundBit,2,184.37,0.0,20.83,389.57,Site,Boleto,Recife,PE,Entregue
2913,2025-01-19,1344,108,Caixa de Som Mini,Áudio,SoundBit,3,193.55,29.03,44.45,596.07,Site,Boleto,Rio de Janeiro,RJ,Entregue
2914,2025-02-06,1409,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,123.35,0.0,46.43,169.78,Site,Boleto,Porto Alegre,RS,Cancelado
2915,2025-11-16,1083,108,Caixa de Som Mini,Áudio,SoundBit,3,192.37,17.31,43.63,603.43,App,Boleto,Recife,PE,Faturado
2916,2025-07-15,1204,110,Smartphone S12 Lite,Smartphone,MobiOne,2,1571.56,0.0,8.62,3151.74,App,Boleto,Campinas,SP,Faturado
2917,2025-12-08,1102,109,Smartphone S12,Smartphone,MobiOne,1,2354.31,0.0,15.14,2369.45,Site,Pix,Curitiba,PR,Entregue
2918,2025-01-12,1184,104,Teclado Mecânico K80,Periféricos,ClickGo,1,351.02,28.08,2.77,325.71,App,Cartão de Crédito,Campinas,SP,Entregue
2919,2025-09-15,1240,104,Teclado Mecânico K80,Periféricos,ClickGo,3,396.44,59.47,15.19,1145.04,App,Cartão de Crédito,Porto Alegre,RS,Faturado
2920,2025-04-15,1348,108,Caixa de Som Mini,Áudio,SoundBit,1,201.3,6.04,47.88,243.14,Site,Cartão de Crédito,São Paulo,SP,Entregue
2921,2025-11-17,1058,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1804.66,54.14,13.25,1763.77,Site,Pix,Rio de Janeiro,RJ,Entregue
2922,2025-07-19,1240,104,Teclado Mecânico K80,Periféricos,ClickGo,2,355.7,0.0,44.63,756.03,Marketplace,Boleto,Goiânia,GO,Entregue
2923,2025-02-10,1098,110,Smartphone S12 Lite,Smartphone,MobiOne,3,1807.57,433.82,3.7,4992.59,Site,Pix,Porto Alegre,RS,Faturado
2924,2025-06-27,1136,102,Notebook Air 13,Notebook,TechMax,2,3298.33,197.9,42.3,6441.06,App,Cartão de Crédito,Goiânia,GO,Entregue
2925,2025-09-06,1073,112,Webcam HD Pro,Acessórios,VisionCam,2,259.46,0.0,15.9,534.82,Marketplace,Pix,Rio de Janeiro,RJ,Faturado
2926,2025-06-29,1142,109,Smartphone S12,Smartphone,MobiOne,1,2422.38,72.67,19.08,2368.79,Marketplace,Cartão de Crédito,São Paulo,SP,Entregue
2927,2025-12-12,1426,104,Teclado Mecânico K80,Periféricos,ClickGo,1,352.96,0.0,36.46,389.42,Site,Pix,Recife,PE,Entregue
2928,2025-09-02,1238,108,Caixa de Som Mini,Áudio,SoundBit,1,177.49,0.0,2.39,179.88,App,Pix,Goiânia,GO,Entregue
2929,2025-06-25,1039,111,Tablet T10,Tablet,MobiOne,1,1583.9,0.0,6.95,1590.85,Site,Cartão de Crédito,Goiânia,GO,Entregue
2930,2025-01-09,1275,111,Tablet T10,Tablet,MobiOne,4,1457.87,0.0,12.24,5843.72,Site,Cartão de Crédito,Campinas,SP,Cancelado
2931,2025-12-15,1215,111,Tablet T10,Tablet,MobiOne,2,1374.4,0.0,10.73,2759.53,Site,Boleto,Belo Horizonte,MG,Cancelado
2932,2025-02-12,1225,109,Smartphone S12,Smartphone,MobiOne,4,2116.72,0.0,9.06,8475.94,Site,Pix,Porto Alegre,RS,Cancelado
2933,2025-10-23,1435,104,Teclado Mecânico K80,Periféricos,ClickGo,1,342.99,10.29,28.32,361.02,App,Cartão de Crédito,Goiânia,GO,Faturado
2934,2025-02-28,1174,109,Smartphone S12,Smartphone,MobiOne,3,2590.15,621.64,23.75,7172.56,Site,Boleto,Porto Alegre,RS,Faturado
2935,2025-12-08,1279,108,Caixa de Som Mini,Áudio,SoundBit,4,181.07,0.0,21.93,746.21,App,Boleto,São Paulo,SP,Cancelado
2936,2025-04-23,1245,107,Headset Gamer H7,Áudio,SoundBit,1,274.57,0.0,22.75,297.32,App,Cartão de Crédito,Salvador,BA,Entregue
2937,2025-12-28,1266,107,Headset Gamer H7,Áudio,SoundBit,1,273.47,8.2,36.2,301.47,Site,Cartão de Crédito,Recife,PE,Entregue
2938,2025-01-14,1074,106,Monitor 27 QHD,Monitores,ViewTop,3,1719.73,0.0,47.66,5206.85,Site,Boleto,São Paulo,SP,Cancelado
2939,2025-11-07,1168,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,121.32,3.64,1.62,119.3,App,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
2940,2025-01-04,1398,102,Notebook Air 13,Notebook,TechMax,2,3632.55,217.95,6.65,7053.8,Marketplace,Boleto,Salvador,BA,Faturado
2941,2025-11-14,1292,108,Caixa de Som Mini,Áudio,SoundBit,2,187.75,0.0,13.16,388.66,Site,Boleto,Campinas,SP,Entregue
2942,2025-12-25,1293,102,Notebook Air 13,Notebook,TechMax,1,3363.92,269.11,29.4,3124.21,Site,Pix,Goiânia,GO,Faturado
2943,2025-12-13,1021,110,Smartphone S12 Lite,Smartphone,MobiOne,4,1896.24,0.0,27.7,7612.66,App,Boleto,Salvador,BA,Cancelado
2944,2025-06-27,1320,109,Smartphone S12,Smartphone,MobiOne,1,2291.42,0.0,46.91,2338.33,App,Boleto,Curitiba,PR,Entregue
2945,2025-08-16,1065,105,Monitor 24 Full HD,Monitores,ViewTop,1,967.67,77.41,14.23,904.49,Site,Pix,Goiânia,GO,Entregue
2946,2025-10-15,1222,101,Notebook Pro 14,Notebook,TechMax,1,4281.66,128.45,0.56,4153.77,App,Boleto,Florianópolis,SC,Cancelado
2947,2025-03-15,1153,112,Webcam HD Pro,Acessórios,VisionCam,2,258.18,0.0,25.4,541.76,App,Pix,Curitiba,PR,Entregue
2948,2025-10-17,1146,112,Webcam HD Pro,Acessórios,VisionCam,1,264.78,0.0,34.62,299.4,Marketplace,Pix,Florianópolis,SC,Faturado
2949,2025-03-12,1356,111,Tablet T10,Tablet,MobiOne,4,1487.49,0.0,8.83,5958.79,App,Pix,Goiânia,GO,Faturado
2950,2025-12-20,1279,102,Notebook Air 13,Notebook,TechMax,1,3465.43,0.0,1.25,3466.68,Marketplace,Pix,Porto Alegre,RS,Entregue
2951,2025-09-26,1394,107,Headset Gamer H7,Áudio,SoundBit,1,288.45,0.0,42.74,331.19,App,Cartão de Crédito,Recife,PE,Cancelado
2952,2025-01-17,1195,101,Notebook Pro 14,Notebook,TechMax,4,4494.32,0.0,7.24,17984.52,Site,Boleto,Florianópolis,SC,Entregue
2953,2025-12-18,1273,102,Notebook Air 13,Notebook,TechMax,4,3516.04,421.92,2.22,13644.46,Marketplace,Pix,Recife,PE,Cancelado
2954,2025-07-17,1255,109,Smartphone S12,Smartphone,MobiOne,3,2349.01,352.35,32.76,6727.44,App,Cartão de Crédito,Rio de Janeiro,RJ,Cancelado
2955,2025-07-21,1384,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,118.07,9.45,36.06,144.68,Site,Boleto,Porto Alegre,RS,Entregue
2956,2025-10-13,1330,109,Smartphone S12,Smartphone,MobiOne,1,2396.1,0.0,36.16,2432.26,Site,Boleto,Porto Alegre,RS,Entregue
2957,2025-12-27,1357,111,Tablet T10,Tablet,MobiOne,2,1405.44,224.87,2.39,2588.4,Marketplace,Cartão de Crédito,Belo Horizonte,MG,Faturado
2958,2025-03-22,1373,111,Tablet T10,Tablet,MobiOne,3,1449.87,217.48,12.58,4144.71,App,Pix,Porto Alegre,RS,Entregue
2959,2025-08-12,1345,111,Tablet T10,Tablet,MobiOne,1,1320.96,0.0,11.22,1332.18,Site,Cartão de Crédito,Recife,PE,Faturado
2960,2025-10-20,1437,105,Monitor 24 Full HD,Monitores,ViewTop,1,1032.14,0.0,24.74,1056.88,Marketplace,Pix,Goiânia,GO,Entregue
2961,2025-11-29,1304,105,Monitor 24 Full HD,Monitores,ViewTop,3,1023.36,153.5,37.37,2953.95,Marketplace,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
2962,2025-04-05,1327,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,112.73,6.76,10.1,228.8,Site,Boleto,Porto Alegre,RS,Entregue
2963,2025-10-25,1426,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,118.86,0.0,35.27,272.99,Site,Cartão de Crédito,Goiânia,GO,Entregue
2964,2025-03-25,1208,109,Smartphone S12,Smartphone,MobiOne,1,2164.24,0.0,10.98,2175.22,Site,Pix,Florianópolis,SC,Entregue
2965,2025-05-09,1390,102,Notebook Air 13,Notebook,TechMax,1,3094.97,154.75,35.29,2975.51,Marketplace,Boleto,Porto Alegre,RS,Cancelado
2966,2025-05-02,1086,108,Caixa de Som Mini,Áudio,SoundBit,2,193.63,19.36,9.79,377.69,App,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
2967,2025-03-11,1176,107,Headset Gamer H7,Áudio,SoundBit,1,255.57,20.45,34.89,270.01,App,Boleto,Florianópolis,SC,Entregue
2968,2025-06-16,1441,111,Tablet T10,Tablet,MobiOne,1,1373.49,0.0,47.02,1420.51,App,Cartão de Crédito,Porto Alegre,RS,Entregue
2969,2025-11-19,1014,109,Smartphone S12,Smartphone,MobiOne,2,2338.13,0.0,18.58,4694.84,App,Pix,Salvador,BA,Entregue
